CV Measurement
Barcode=33305010000619	DateCV=20160309	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Backplane 	StripAll
-5.0000000E+0	1.4630000E-12	0.0000000E+0	1.4630000E-12
-1.0000000E+1	1.5780000E-12	0.0000000E+0	1.5780000E-12
-1.5000000E+1	1.7980000E-12	0.0000000E+0	1.7980000E-12
-2.0000000E+1	1.9640000E-12	0.0000000E+0	1.9640000E-12
-2.5000000E+1	2.0350000E-12	0.0000000E+0	2.0350000E-12
-3.0000000E+1	2.0470000E-12	0.0000000E+0	2.0470000E-12
-3.5000000E+1	2.0440000E-12	0.0000000E+0	2.0440000E-12
-4.0000000E+1	2.0310000E-12	0.0000000E+0	2.0310000E-12
-4.5000000E+1	2.0150000E-12	0.0000000E+0	2.0150000E-12
-5.0000000E+1	1.9990000E-12	0.0000000E+0	1.9990000E-12
-5.5000000E+1	1.9830000E-12	0.0000000E+0	1.9830000E-12
-6.0000000E+1	1.9690000E-12	0.0000000E+0	1.9690000E-12
-6.5000000E+1	1.9590000E-12	0.0000000E+0	1.9590000E-12
-7.0000000E+1	1.9520000E-12	0.0000000E+0	1.9520000E-12
-7.5000000E+1	1.9470000E-12	0.0000000E+0	1.9470000E-12
-8.0000000E+1	1.9420000E-12	0.0000000E+0	1.9420000E-12
-8.5000000E+1	1.9400000E-12	0.0000000E+0	1.9400000E-12
-9.0000000E+1	1.9400000E-12	0.0000000E+0	1.9400000E-12
-9.5000000E+1	1.9400000E-12	0.0000000E+0	1.9400000E-12
-1.0000000E+2	1.9400000E-12	0.0000000E+0	1.9400000E-12
-1.0500000E+2	1.9410000E-12	0.0000000E+0	1.9410000E-12
-1.1000000E+2	1.9420000E-12	0.0000000E+0	1.9420000E-12
-1.1500000E+2	1.9430000E-12	0.0000000E+0	1.9430000E-12
-1.2000000E+2	1.9440000E-12	0.0000000E+0	1.9440000E-12
-1.2500000E+2	1.9440000E-12	0.0000000E+0	1.9440000E-12
-1.3000000E+2	1.9450000E-12	0.0000000E+0	1.9450000E-12
-1.3500000E+2	1.9450000E-12	0.0000000E+0	1.9450000E-12
-1.4000000E+2	1.9460000E-12	0.0000000E+0	1.9460000E-12
-1.4500000E+2	1.9460000E-12	0.0000000E+0	1.9460000E-12
-1.5000000E+2	1.9470000E-12	0.0000000E+0	1.9470000E-12
-1.5500000E+2	1.9470000E-12	0.0000000E+0	1.9470000E-12
-1.6000000E+2	1.9480000E-12	0.0000000E+0	1.9480000E-12
-1.6500000E+2	1.9480000E-12	0.0000000E+0	1.9480000E-12
-1.7000000E+2	1.9490000E-12	0.0000000E+0	1.9490000E-12
-1.7500000E+2	1.9490000E-12	0.0000000E+0	1.9490000E-12
-1.8000000E+2	1.9500000E-12	0.0000000E+0	1.9500000E-12
-1.8500000E+2	1.9500000E-12	0.0000000E+0	1.9500000E-12
-1.9000000E+2	1.9510000E-12	0.0000000E+0	1.9510000E-12
-1.9500000E+2	1.9520000E-12	0.0000000E+0	1.9520000E-12
-2.0000000E+2	1.9520000E-12	0.0000000E+0	1.9520000E-12
-2.0500000E+2	1.9530000E-12	0.0000000E+0	1.9530000E-12
-2.1000000E+2	1.9550000E-12	0.0000000E+0	1.9550000E-12
-2.1500000E+2	1.9560000E-12	0.0000000E+0	1.9560000E-12
-2.2000000E+2	1.9560000E-12	0.0000000E+0	1.9560000E-12
-2.2500000E+2	1.9570000E-12	0.0000000E+0	1.9570000E-12
-2.3000000E+2	1.9580000E-12	0.0000000E+0	1.9580000E-12
-2.3500000E+2	1.9590000E-12	0.0000000E+0	1.9590000E-12
-2.4000000E+2	1.9600000E-12	0.0000000E+0	1.9600000E-12
-2.4500000E+2	1.9610000E-12	0.0000000E+0	1.9610000E-12
-2.5000000E+2	1.9610000E-12	0.0000000E+0	1.9610000E-12
-2.5500000E+2	1.9620000E-12	0.0000000E+0	1.9620000E-12
-2.6000000E+2	1.9630000E-12	0.0000000E+0	1.9630000E-12
-2.6500000E+2	1.9640000E-12	0.0000000E+0	1.9640000E-12
-2.7000000E+2	1.9640000E-12	0.0000000E+0	1.9640000E-12
-2.7500000E+2	1.9650000E-12	0.0000000E+0	1.9650000E-12
-2.8000000E+2	1.9650000E-12	0.0000000E+0	1.9650000E-12
-2.8500000E+2	1.9660000E-12	0.0000000E+0	1.9660000E-12
-2.9000000E+2	1.9670000E-12	0.0000000E+0	1.9670000E-12
-2.9500000E+2	1.9670000E-12	0.0000000E+0	1.9670000E-12
-3.0000000E+2	1.9680000E-12	0.0000000E+0	1.9680000E-12
-3.0500000E+2	1.9680000E-12	0.0000000E+0	1.9680000E-12
-3.1000000E+2	1.9690000E-12	0.0000000E+0	1.9690000E-12
-3.1500000E+2	1.9690000E-12	0.0000000E+0	1.9690000E-12
-3.2000000E+2	1.9700000E-12	0.0000000E+0	1.9700000E-12
-3.2500000E+2	1.9700000E-12	0.0000000E+0	1.9700000E-12
-3.3000000E+2	1.9710000E-12	0.0000000E+0	1.9710000E-12
-3.3500000E+2	1.9710000E-12	0.0000000E+0	1.9710000E-12
-3.4000000E+2	1.9710000E-12	0.0000000E+0	1.9710000E-12
-3.4500000E+2	1.9720000E-12	0.0000000E+0	1.9720000E-12
-3.5000000E+2	1.9720000E-12	0.0000000E+0	1.9720000E-12
-3.5500000E+2	1.9720000E-12	0.0000000E+0	1.9720000E-12
-3.6000000E+2	1.9720000E-12	0.0000000E+0	1.9720000E-12
-3.6500000E+2	1.9730000E-12	0.0000000E+0	1.9730000E-12
-3.7000000E+2	1.9730000E-12	0.0000000E+0	1.9730000E-12
-3.7500000E+2	1.9730000E-12	0.0000000E+0	1.9730000E-12
-3.8000000E+2	1.9730000E-12	0.0000000E+0	1.9730000E-12
-3.8500000E+2	1.9730000E-12	0.0000000E+0	1.9730000E-12
-3.9000000E+2	1.9730000E-12	0.0000000E+0	1.9730000E-12
-3.9500000E+2	1.9730000E-12	0.0000000E+0	1.9730000E-12
-4.0000000E+2	1.9730000E-12	0.0000000E+0	1.9730000E-12
-4.0500000E+2	1.9740000E-12	0.0000000E+0	1.9740000E-12
